"id","fqdn/ip","port","severity","finding","cve","cwe"
"cert","reseaupro.unpidf.fr/193.51.86.242","443","INFO","-----BEGIN CERTIFICATE-----\nMIIFbzCCBFegAwIBAgIQAlWWaVKxDSIWXc5RzIpLrjANBgkqhkiG9w0BAQsFADBkMQswCQYDVQQGEwJOTDEWMBQGA1UECBMNTm9vcmQtSG9sbGFuZDESMBAGA1UEBxMJQW1zdGVyZGFtMQ8wDQYDVQQKEwZURVJFTkExGDAWBgNVBAMTD1RFUkVOQSBTU0wgQ0EgMzAeFw0xNzAxMTEwMDAwMDBaFw0yMDAxMTYxMjAwMDBaMIGNMQswCQYDVQQGEwJGUjEWMBQGA1UECBMNSWxlLWRlLUZyYW5jZTEXMBUGA1UEBxMOUGFyaXMgY2VkZXggMDUxLzAtBgNVBAoMJlVuaXZlcnNpdMOpIFBhcmlzIDEgUGFudGjDqW9uLVNvcmJvbm5lMRwwGgYDVQQDExNyZXNlYXVwcm8udW5waWRmLmZyMIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAsjr4+suz+uwj4GWK3Rca9rISQwMm9uRKd6WRJ+AF96L5PuvfBxTPE+ixBENPTEGAVwqBDPHJq/6pEgxRcoxFGmZE5LzFPyTFFbbyh4Sdpa0wf1rk5XSqAHrizXJhhr59pQmj7oEtkHrQ82AEZYxeK4JfzvAaEk5LWs+o66nE3ashFxXlAQVe0t2JW9nWi2eaEqPjjjJgkDPNNsZ9JhDX/hRKi8IVBI1JKUIwsCXKsYWBZtxBNjsLXD1E6mepNQDShhh6Vf3MkmzyTcDaFMKPZ02eNRq2LyrKrqe3InGzVYSdQpsu9EnG6eOi4VXmapuXlI2KPRnJ8yyBLEp3v9CcCwIDAQABo4IB8TCCAe0wHwYDVR0jBBgwFoAUZ/2IIBQnmMcJ0iUZu+lREWN1UGIwHQYDVR0OBBYEFCbbWWW/igLWoku0LAGkRmSyVmgyMEMGA1UdEQQ8MDqCE3Jlc2VhdXByby51bnBpZGYuZnKCI3Jlc2VhdXByby5wYXJpc2NlbnRyZXVuaXZlcnNpdGVzLmZyMA4GA1UdDwEB/wQEAwIFoDAdBgNVHSUEFjAUBggrBgEFBQcDAQYIKwYBBQUHAwIwawYDVR0fBGQwYjAvoC2gK4YpaHR0cDovL2NybDMuZGlnaWNlcnQuY29tL1RFUkVOQVNTTENBMy5jcmwwL6AtoCuGKWh0dHA6Ly9jcmw0LmRpZ2ljZXJ0LmNvbS9URVJFTkFTU0xDQTMuY3JsMEwGA1UdIARFMEMwNwYJYIZIAYb9bAEBMCowKAYIKwYBBQUHAgEWHGh0dHBzOi8vd3d3LmRpZ2ljZXJ0LmNvbS9DUFMwCAYGZ4EMAQICMG4GCCsGAQUFBwEBBGIwYDAkBggrBgEFBQcwAYYYaHR0cDovL29jc3AuZGlnaWNlcnQuY29tMDgGCCsGAQUFBzAChixodHRwOi8vY2FjZXJ0cy5kaWdpY2VydC5jb20vVEVSRU5BU1NMQ0EzLmNydDAMBgNVHRMBAf8EAjAAMA0GCSqGSIb3DQEBCwUAA4IBAQBekXYCFhHmImrR2kbbPnYZxbMxqWeW1RUyc+p03A9FFJkv9Vs7vj+Ow6rLFkBQ/5zjURtMrvuYBXrOpk1oM/SBNI5P1LrBlOrcl2Kggl9zwNwA0l8SZ+OwdGAHgNmcytO8/6qAlG+bRq/NyDM1eK5C0s44A4JFK9SF/6ejqCgup669bXntSyOGwThieXYcQ4BpDiYAIRy8GLkp1dU50tdc9arMNf9gag4pWU1XjbWsHFPMy3KxMWpvZbWXokdVokOBY+wMPVtsKWY08kM4onCX1y6MXg9JEwm+8k647x/wU0SNNuzrAahhoHZRHR9Ry6oxxaWFU9gJ7hYuOfI16jvH\n-----END CERTIFICATE-----","",""
"cert_commonName","reseaupro.unpidf.fr/193.51.86.242","443","OK","reseaupro.unpidf.fr","",""
"cert_commonName_wo_SNI","reseaupro.unpidf.fr/193.51.86.242","443","INFO","reseaupro.unpidf.fr","",""
"cert_subjectAltName","reseaupro.unpidf.fr/193.51.86.242","443","INFO","reseaupro.unpidf.fr reseaupro.pariscentreuniversites.fr","",""
"cert_trust","reseaupro.unpidf.fr/193.51.86.242","443","OK","Ok via SAN and CN (same w/o SNI)","",""
"cert_chain_of_trust","reseaupro.unpidf.fr/193.51.86.242","443","CRITICAL","failed (expired).","",""
"cert_certificatePolicies_EV","reseaupro.unpidf.fr/193.51.86.242","443","INFO","no","",""
"cert_expirationStatus","reseaupro.unpidf.fr/193.51.86.242","443","CRITICAL","expired","",""
"cert_notBefore","reseaupro.unpidf.fr/193.51.86.242","443","INFO","2017-01-11 00:00","",""
"cert_notAfter","reseaupro.unpidf.fr/193.51.86.242","443","CRITICAL","2020-01-16 12:00","",""
"cert_extlifeSpan","reseaupro.unpidf.fr/193.51.86.242","443","INFO","1100 =< 398 days","",""
"cert_eTLS","reseaupro.unpidf.fr/193.51.86.242","443","INFO","not present","",""
"cert_crlDistributionPoints","reseaupro.unpidf.fr/193.51.86.242","443","INFO","http://crl3.digicert.com/TERENASSLCA3.crl http://crl4.digicert.com/TERENASSLCA3.crl","",""
"cert_ocspURL","reseaupro.unpidf.fr/193.51.86.242","443","INFO","http://ocsp.digicert.com","",""
"OCSP_stapling","reseaupro.unpidf.fr/193.51.86.242","443","LOW","not offered","",""
"cert_mustStapleExtension","reseaupro.unpidf.fr/193.51.86.242","443","INFO","--","",""
"DNS_CAArecord","reseaupro.unpidf.fr/193.51.86.242","443","LOW","--","",""
"certificate_transparency","reseaupro.unpidf.fr/193.51.86.242","443","INFO","--","",""
"certs_countServer","reseaupro.unpidf.fr/193.51.86.242","443","INFO","3","",""
"certs_list_ordering_problem","reseaupro.unpidf.fr/193.51.86.242","443","INFO","no","",""
"cert_caIssuers","reseaupro.unpidf.fr/193.51.86.242","443","INFO","TERENA SSL CA 3 (TERENA from NL)","",""
"intermediate_cert <#1>","reseaupro.unpidf.fr/193.51.86.242","443","INFO","-----BEGIN CERTIFICATE-----\nMIIE+zCCA+OgAwIBAgIQCHC8xa8/25Wakctq7u/kZTANBgkqhkiG9w0BAQsFADBlMQswCQYDVQQGEwJVUzEVMBMGA1UEChMMRGlnaUNlcnQgSW5jMRkwFwYDVQQLExB3d3cuZGlnaWNlcnQuY29tMSQwIgYDVQQDExtEaWdpQ2VydCBBc3N1cmVkIElEIFJvb3QgQ0EwHhcNMTQxMTE4MTIwMDAwWhcNMjQxMTE4MTIwMDAwWjBkMQswCQYDVQQGEwJOTDEWMBQGA1UECBMNTm9vcmQtSG9sbGFuZDESMBAGA1UEBxMJQW1zdGVyZGFtMQ8wDQYDVQQKEwZURVJFTkExGDAWBgNVBAMTD1RFUkVOQSBTU0wgQ0EgMzCCASIwDQYJKoZIhvcNAQEBBQADggEPADCCAQoCggEBAMV2Dw/ZQyk7bG3RR63eEL8jwnioSnc18SNb4EweQefCMQC9iDdFdd25AhCAHo/tZCMERaegOTuBTc9jP8JJ/yKeiLDSlrlcinQfkioq8hLIt2hUtVhBgUBoBhpPhSn7tU08D08/QJYbzqjMXjX/ZJj1dd10VAWgNhEEEiRVY++Udy538RV27tOkWUUhn6i+0SftCuirOMo/h9Ha8Y+5Cx9E5+Ct85XCFk3shKM6ktTPxn3mvcsaQE+zVLHzj28NHuO+SaNW5Ae8jafOHbBbV1bRxBz8mGXRzUYvkZS/RYVJ+G1ShxwCVgEnFqtyLvRx5GG1IKD6JmlqCvGrn223zyUCAwEAAaOCAaYwggGiMBIGA1UdEwEB/wQIMAYBAf8CAQAwDgYDVR0PAQH/BAQDAgGGMHkGCCsGAQUFBwEBBG0wazAkBggrBgEFBQcwAYYYaHR0cDovL29jc3AuZGlnaWNlcnQuY29tMEMGCCsGAQUFBzAChjdodHRwOi8vY2FjZXJ0cy5kaWdpY2VydC5jb20vRGlnaUNlcnRBc3N1cmVkSURSb290Q0EuY3J0MIGBBgNVHR8EejB4MDqgOKA2hjRodHRwOi8vY3JsMy5kaWdpY2VydC5jb20vRGlnaUNlcnRBc3N1cmVkSURSb290Q0EuY3JsMDqgOKA2hjRodHRwOi8vY3JsNC5kaWdpY2VydC5jb20vRGlnaUNlcnRBc3N1cmVkSURSb290Q0EuY3JsMD0GA1UdIAQ2MDQwMgYEVR0gADAqMCgGCCsGAQUFBwIBFhxodHRwczovL3d3dy5kaWdpY2VydC5jb20vQ1BTMB0GA1UdDgQWBBRn/YggFCeYxwnSJRm76VERY3VQYjAfBgNVHSMEGDAWgBRF66Kv9JLLgjEtUYunpyGd823IDzANBgkqhkiG9w0BAQsFAAOCAQEAqSg1esR71tonHqyYzyc2TxEydHTmQN0dzfJodzWvs4xdxgS/FfQjZ4u5b5cE60adws3J0aSugS7JurHogNAcyTnBVnZZbJx946nw09E02DxJWYsamM6/xvLYMDX/6W9doK867mZTrqqMaci+mqege9iCSzMTyAfzd9fzZM2eY/lCJ1OuEDOJcjcV8b73HjWizsMt8tey5gvHacDlH198aZt+ziYaM0TDuncFO7pdP0GJ+hY77gRuW6xWS++McPJKe1e9GW6LNgdUJi2GCZQfXzer8CM/jyxflp5HcahE3qm5hS+1NGClXwmgmkMd1L8tRNaN2v11y18WoA5hwnA9Ng==\n-----END CERTIFICATE-----","",""
"intermediate_cert_fingerprintSHA256 <#1>","reseaupro.unpidf.fr/193.51.86.242","443","INFO","BEB8EFE9B1A73C841B375A90E5FFF8048848E3A2AF66F6C4DD7B938D6FE8C5D8","",""
"intermediate_cert_notBefore <#1>","reseaupro.unpidf.fr/193.51.86.242","443","INFO","2014-11-18 12:00","",""
"intermediate_cert_notAfter <#1>","reseaupro.unpidf.fr/193.51.86.242","443","OK","2024-11-18 12:00","",""
"intermediate_cert_expiration <#1>","reseaupro.unpidf.fr/193.51.86.242","443","OK","ok > 40 days","",""
"intermediate_cert_chain <#1>","reseaupro.unpidf.fr/193.51.86.242","443","INFO","TERENA SSL CA 3 <-- DigiCert Assured ID Root CA","",""
"intermediate_cert <#2>","reseaupro.unpidf.fr/193.51.86.242","443","INFO","-----BEGIN CERTIFICATE-----\nMIIDtzCCAp+gAwIBAgIQDOfg5RfYRv6P5WD8G/AwOTANBgkqhkiG9w0BAQUFADBlMQswCQYDVQQGEwJVUzEVMBMGA1UEChMMRGlnaUNlcnQgSW5jMRkwFwYDVQQLExB3d3cuZGlnaWNlcnQuY29tMSQwIgYDVQQDExtEaWdpQ2VydCBBc3N1cmVkIElEIFJvb3QgQ0EwHhcNMDYxMTEwMDAwMDAwWhcNMzExMTEwMDAwMDAwWjBlMQswCQYDVQQGEwJVUzEVMBMGA1UEChMMRGlnaUNlcnQgSW5jMRkwFwYDVQQLExB3d3cuZGlnaWNlcnQuY29tMSQwIgYDVQQDExtEaWdpQ2VydCBBc3N1cmVkIElEIFJvb3QgQ0EwggEiMA0GCSqGSIb3DQEBAQUAA4IBDwAwggEKAoIBAQCtDhXO5EOAXLGH87dg+XESpa7cJpSIqvTO9SA5KFhgDPiA2qkVlTJhPLWxKISKityfCgyDF3qPkKyK53lTXDGEKvYPmDI2dsze3Tyoou9q+yHyUmHfnyDXH+Kx2f4YZNISW1/5WBg1vEfNoTb5a3/UsDg+wRvDjDPZ2C8Y/igPs6eD1sNuRMBhNZYW/lmci3Zt1/GiSw0r/wty2p5g0I6QNcZ4VYcgoc/lbQrISXwxmDNsIumH0DJaoroTghHtORedmTpyoeb6pNnVFzF1roV9Iq4/AUaG9ih5yLHa5FcXxH4cDrC0kqZWs72yl+2qp/C3xag/lRbQ/6GW6whfGHdPAgMBAAGjYzBhMA4GA1UdDwEB/wQEAwIBhjAPBgNVHRMBAf8EBTADAQH/MB0GA1UdDgQWBBRF66Kv9JLLgjEtUYunpyGd823IDzAfBgNVHSMEGDAWgBRF66Kv9JLLgjEtUYunpyGd823IDzANBgkqhkiG9w0BAQUFAAOCAQEAog683+Lt8ONyc3pklL/3cmbYMuRCdWKuh+vy1dneVrOfzM4UKLkNl2BcEkxY5NM9g0lFWJc1aRqoR+pWxnmrEthngYTffwk8lOa4JiwgvT2zKIn3X/8i4peEH+ll74fg38FnSbNd67IJKusm7Xi+fT8r87cmNW1fiQG2SVufAQWbqz0lwcy2f8Lxb4bG+mRo64EtlOtCt/qMHt1i8b5QZ7dsvfPxH2sMNgcWfzd8qVttevESRmCD1ycEvkvOl77DZypoEd+A5wwzZr8TDRRu838fYxAe+o0bJW1sj6W3YQGx0qMmoRBxna3iw/nDmVG3KwcIzi7mULKn+gpFL6Lw8g==\n-----END CERTIFICATE-----","",""
"intermediate_cert_fingerprintSHA256 <#2>","reseaupro.unpidf.fr/193.51.86.242","443","INFO","3E9099B5015E8F486C00BCEA9D111EE721FABA355A89BCF1DF69561E3DC6325C","",""
"intermediate_cert_notBefore <#2>","reseaupro.unpidf.fr/193.51.86.242","443","INFO","2006-11-10 00:00","",""
"intermediate_cert_notAfter <#2>","reseaupro.unpidf.fr/193.51.86.242","443","OK","2031-11-10 00:00","",""
"intermediate_cert_expiration <#2>","reseaupro.unpidf.fr/193.51.86.242","443","OK","ok > 40 days","",""
"intermediate_cert_chain <#2>","reseaupro.unpidf.fr/193.51.86.242","443","INFO","DigiCert Assured ID Root CA <-- DigiCert Assured ID Root CA","",""
"intermediate_cert_badOCSP","reseaupro.unpidf.fr/193.51.86.242","443","OK","intermediate certificate(s) is/are ok","",""
"HTTP_status_code","reseaupro.unpidf.fr/193.51.86.242","443","INFO","200 OK ('/')","",""
"HTTP_clock_skew","reseaupro.unpidf.fr/193.51.86.242","443","INFO","0 seconds from localtime","",""
"HTTP_headerTime","reseaupro.unpidf.fr/193.51.86.242","443","INFO","1685841666","",""
"HSTS","reseaupro.unpidf.fr/193.51.86.242","443","LOW","not offered","",""
"HPKP","reseaupro.unpidf.fr/193.51.86.242","443","INFO","No support for HTTP Public Key Pinning","",""
"banner_server","reseaupro.unpidf.fr/193.51.86.242","443","INFO","Apache/2.2.22 (Debian)","",""
"banner_application","reseaupro.unpidf.fr/193.51.86.242","443","INFO","X-Powered-By: PHP/5.4.45-0+deb7u14","",""
"cookie_count","reseaupro.unpidf.fr/193.51.86.242","443","INFO","1 at '/'","",""
"cookie_secure","reseaupro.unpidf.fr/193.51.86.242","443","INFO","0/1 at '/' marked as secure","",""
"cookie_httponly","reseaupro.unpidf.fr/193.51.86.242","443","INFO","0/1 at '/' marked as HttpOnly","",""
"Cache-Control","reseaupro.unpidf.fr/193.51.86.242","443","INFO","no-store, no-cache, must-revalidate, post-check=0, pre-check=0","",""
"Pragma","reseaupro.unpidf.fr/193.51.86.242","443","INFO","no-cache","",""
"banner_reverseproxy","reseaupro.unpidf.fr/193.51.86.242","443","INFO","--","","CWE-200"
"heartbleed","reseaupro.unpidf.fr/193.51.86.242","443","OK","not vulnerable , timed out","CVE-2014-0160","CWE-119"
"CCS","reseaupro.unpidf.fr/193.51.86.242","443","OK","not vulnerable","CVE-2014-0224","CWE-310"
"ticketbleed","reseaupro.unpidf.fr/193.51.86.242","443","OK","not vulnerable","CVE-2016-9244","CWE-200"
"ROBOT","reseaupro.unpidf.fr/193.51.86.242","443","OK","not vulnerable","CVE-2017-17382 CVE-2017-17427 CVE-2017-17428 CVE-2017-13098 CVE-2017-1000385 CVE-2017-13099 CVE-2016-6883 CVE-2012-5081 CVE-2017-6168","CWE-203"
"secure_renego","reseaupro.unpidf.fr/193.51.86.242","443","OK","supported","","CWE-310"
"secure_client_renego","reseaupro.unpidf.fr/193.51.86.242","443","OK","not vulnerable","CVE-2011-1473","CWE-310"
"CRIME_TLS","reseaupro.unpidf.fr/193.51.86.242","443","OK","not vulnerable","CVE-2012-4929","CWE-310"
"BREACH","reseaupro.unpidf.fr/193.51.86.242","443","MEDIUM","potentially VULNERABLE, gzip HTTP compression detected  - only supplied '/' tested","CVE-2013-3587","CWE-310"
"POODLE_SSL","reseaupro.unpidf.fr/193.51.86.242","443","HIGH","VULNERABLE, uses SSLv3+CBC","CVE-2014-3566","CWE-310"
"fallback_SCSV","reseaupro.unpidf.fr/193.51.86.242","443","OK","supported","",""
"SWEET32","reseaupro.unpidf.fr/193.51.86.242","443","LOW","uses 64 bit block ciphers","CVE-2016-2183 CVE-2016-6329","CWE-327"
"FREAK","reseaupro.unpidf.fr/193.51.86.242","443","OK","not vulnerable","CVE-2015-0204","CWE-310"
"DROWN","reseaupro.unpidf.fr/193.51.86.242","443","OK","not vulnerable on this host and port","CVE-2016-0800 CVE-2016-0703","CWE-310"
"DROWN_hint","reseaupro.unpidf.fr/193.51.86.242","443","INFO","Make sure you don't use this certificate elsewhere with SSLv2 enabled services, see https://search.censys.io/search?resource=hosts&virtual_hosts=INCLUDE&q=3686B0919C2AC303E516FFEC8F7197568177436E41404AC5B120B31B014B406F","CVE-2016-0800 CVE-2016-0703","CWE-310"
"LOGJAM-common_primes","reseaupro.unpidf.fr/193.51.86.242","443","INFO","RFC3526/Oakley Group 14","CVE-2015-4000","CWE-310"
"LOGJAM","reseaupro.unpidf.fr/193.51.86.242","443","OK","not vulnerable, no DH EXPORT ciphers,","CVE-2015-4000","CWE-310"
"BEAST_CBC_SSL3","reseaupro.unpidf.fr/193.51.86.242","443","MEDIUM","ECDHE-RSA-AES256-SHA DHE-RSA-AES256-SHA DHE-RSA-CAMELLIA256-SHA AES256-SHA CAMELLIA256-SHA ECDHE-RSA-AES128-SHA DHE-RSA-AES128-SHA DHE-RSA-SEED-SHA DHE-RSA-CAMELLIA128-SHA AES128-SHA SEED-SHA CAMELLIA128-SHA ECDHE-RSA-DES-CBC3-SHA EDH-RSA-DES-CBC3-SHA DES-CBC3-SHA","CVE-2011-3389","CWE-20"
"BEAST_CBC_TLS1","reseaupro.unpidf.fr/193.51.86.242","443","MEDIUM","ECDHE-RSA-AES256-SHA DHE-RSA-AES256-SHA DHE-RSA-CAMELLIA256-SHA AES256-SHA CAMELLIA256-SHA ECDHE-RSA-AES128-SHA DHE-RSA-AES128-SHA DHE-RSA-SEED-SHA DHE-RSA-CAMELLIA128-SHA AES128-SHA SEED-SHA CAMELLIA128-SHA ECDHE-RSA-DES-CBC3-SHA EDH-RSA-DES-CBC3-SHA DES-CBC3-SHA","CVE-2011-3389","CWE-20"
"BEAST","reseaupro.unpidf.fr/193.51.86.242","443","LOW","VULNERABLE -- but also supports higher protocols  TLSv1.1 TLSv1.2 (likely mitigated)","CVE-2011-3389","CWE-20"
"LUCKY13","reseaupro.unpidf.fr/193.51.86.242","443","LOW","potentially vulnerable, uses TLS CBC ciphers","CVE-2013-0169","CWE-310"
"winshock","reseaupro.unpidf.fr/193.51.86.242","443","OK","not vulnerable","CVE-2014-6321","CWE-94"
"RC4","reseaupro.unpidf.fr/193.51.86.242","443","HIGH","VULNERABLE, Detected ciphers: ECDHE-RSA-RC4-SHA RC4-SHA","CVE-2013-2566 CVE-2015-2808","CWE-310"
"clientsimulation-android_60","reseaupro.unpidf.fr/193.51.86.242","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_70","reseaupro.unpidf.fr/193.51.86.242","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_81","reseaupro.unpidf.fr/193.51.86.242","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_90","reseaupro.unpidf.fr/193.51.86.242","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_X","reseaupro.unpidf.fr/193.51.86.242","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_11","reseaupro.unpidf.fr/193.51.86.242","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_12","reseaupro.unpidf.fr/193.51.86.242","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-chrome_79_win10","reseaupro.unpidf.fr/193.51.86.242","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-chrome_101_win10","reseaupro.unpidf.fr/193.51.86.242","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-firefox_66_win81","reseaupro.unpidf.fr/193.51.86.242","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-firefox_100_win10","reseaupro.unpidf.fr/193.51.86.242","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-ie_6_xp","reseaupro.unpidf.fr/193.51.86.242","443","INFO","SSLv3   RC4-SHA","",""
"clientsimulation-ie_8_win7","reseaupro.unpidf.fr/193.51.86.242","443","INFO","TLSv1.0 AES128-SHA","",""
"clientsimulation-ie_8_xp","reseaupro.unpidf.fr/193.51.86.242","443","INFO","TLSv1.0 RC4-SHA","",""
"clientsimulation-ie_11_win7","reseaupro.unpidf.fr/193.51.86.242","443","INFO","TLSv1.2 ECDHE-RSA-AES256-SHA384","",""
"clientsimulation-ie_11_win81","reseaupro.unpidf.fr/193.51.86.242","443","INFO","TLSv1.2 ECDHE-RSA-AES256-SHA384","",""
"clientsimulation-ie_11_winphone81","reseaupro.unpidf.fr/193.51.86.242","443","INFO","TLSv1.2 AES128-SHA256","",""
"clientsimulation-ie_11_win10","reseaupro.unpidf.fr/193.51.86.242","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-edge_15_win10","reseaupro.unpidf.fr/193.51.86.242","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-edge_101_win10_21h2","reseaupro.unpidf.fr/193.51.86.242","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-safari_121_ios_122","reseaupro.unpidf.fr/193.51.86.242","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-safari_130_osx_10146","reseaupro.unpidf.fr/193.51.86.242","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-safari_154_osx_1231","reseaupro.unpidf.fr/193.51.86.242","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-java_7u25","reseaupro.unpidf.fr/193.51.86.242","443","INFO","TLSv1.0 ECDHE-RSA-AES128-SHA","",""
"clientsimulation-java_8u161","reseaupro.unpidf.fr/193.51.86.242","443","INFO","TLSv1.2 ECDHE-RSA-AES256-SHA384","",""
"clientsimulation-java1102","reseaupro.unpidf.fr/193.51.86.242","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-java1703","reseaupro.unpidf.fr/193.51.86.242","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-go_1178","reseaupro.unpidf.fr/193.51.86.242","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-libressl_283","reseaupro.unpidf.fr/193.51.86.242","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-openssl_102e","reseaupro.unpidf.fr/193.51.86.242","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-openssl_110l","reseaupro.unpidf.fr/193.51.86.242","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-openssl_111d","reseaupro.unpidf.fr/193.51.86.242","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-openssl_303","reseaupro.unpidf.fr/193.51.86.242","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-apple_mail_16_0","reseaupro.unpidf.fr/193.51.86.242","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-thunderbird_91_9","reseaupro.unpidf.fr/193.51.86.242","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"rating_spec","reseaupro.unpidf.fr/193.51.86.242","443","INFO","SSL Labs's 'SSL Server Rating Guide' (version 2009q from 2020-01-30)","",""
"rating_doc","reseaupro.unpidf.fr/193.51.86.242","443","INFO","https://github.com/ssllabs/research/wiki/SSL-Server-Rating-Guide","",""
"protocol_support_score","reseaupro.unpidf.fr/193.51.86.242","443","INFO","0","",""
"protocol_support_score_weighted","reseaupro.unpidf.fr/193.51.86.242","443","INFO","0","",""
"key_exchange_score","reseaupro.unpidf.fr/193.51.86.242","443","INFO","0","",""
"key_exchange_score_weighted","reseaupro.unpidf.fr/193.51.86.242","443","INFO","0","",""
"cipher_strength_score","reseaupro.unpidf.fr/193.51.86.242","443","INFO","0","",""
"cipher_strength_score_weighted","reseaupro.unpidf.fr/193.51.86.242","443","INFO","0","",""
"final_score","reseaupro.unpidf.fr/193.51.86.242","443","INFO","0","",""
"overall_grade","reseaupro.unpidf.fr/193.51.86.242","443","CRITICAL","T","",""
"grade_cap_reason_1","reseaupro.unpidf.fr/193.51.86.242","443","INFO","Grade capped to T. Issues with the chain of trust (expired)","",""
"grade_cap_reason_2","reseaupro.unpidf.fr/193.51.86.242","443","INFO","Grade capped to T. Certificate expired","",""
"grade_cap_reason_3","reseaupro.unpidf.fr/193.51.86.242","443","INFO","Grade capped to C. Vulnerable to POODLE","",""
"grade_cap_reason_4","reseaupro.unpidf.fr/193.51.86.242","443","INFO","Grade capped to B. TLS 1.1 offered","",""
"grade_cap_reason_5","reseaupro.unpidf.fr/193.51.86.242","443","INFO","Grade capped to B. TLS 1.0 offered","",""
"grade_cap_reason_6","reseaupro.unpidf.fr/193.51.86.242","443","INFO","Grade capped to B. SSLv3 is offered","",""
"grade_cap_reason_7","reseaupro.unpidf.fr/193.51.86.242","443","INFO","Grade capped to B. RC4 ciphers offered","",""
"grade_cap_reason_8","reseaupro.unpidf.fr/193.51.86.242","443","INFO","Grade capped to A. HSTS is not offered","",""
